lwilza; 24; lay white in l zero soon;  14 3 27 2 25 10 11 22 7 2 11 16 2 14 2 28 7 20 17 2 21 17 17 16
lwin8n; 24; lay white in n eight now;  14 3 27 2 25 10 11 22 7 2 11 16 2 16 2 7 11 9 10 22 2 16 17 25
lwin9s; 23; lay white in n nine now;  14 3 27 2 25 10 11 22 7 2 11 16 2 16 2 16 11 16 7 2 16 17 25
lwio1a; 23; lay white in o one soon;  14 3 27 2 25 10 11 22 7 2 11 16 2 17 2 17 16 7 2 21 17 17 16
lwiozp; 26; lay white in o zero please;  14 3 27 2 25 10 11 22 7 2 11 16 2 17 2 28 7 20 17 2 18 14 7 3 21 7
lwiq4n; 23; lay white in q four now;  14 3 27 2 25 10 11 22 7 2 11 16 2 19 2 8 17 23 20 2 16 17 25
lwiq5n; 23; lay white in q five now;  14 3 27 2 25 10 11 22 7 2 11 16 2 19 2 8 11 24 7 2 16 17 25
lwiq5s; 23; lay white in q five now;  14 3 27 2 25 10 11 22 7 2 11 16 2 19 2 8 11 24 7 2 16 17 25
lwiq6n; 22; lay white in q six now;  14 3 27 2 25 10 11 22 7 2 11 16 2 19 2 21 11 26 2 16 17 25
lwiq6p; 25; lay white in q six please;  14 3 27 2 25 10 11 22 7 2 11 16 2 19 2 21 11 26 2 18 14 7 3 21 7
lwiq6s; 25; lay white in q six please;  14 3 27 2 25 10 11 22 7 2 11 16 2 19 2 21 11 26 2 18 14 7 3 21 7
lwiq7a; 25; lay white in q seven soon;  14 3 27 2 25 10 11 22 7 2 11 16 2 19 2 21 7 24 7 16 2 21 17 17 16
lwiq7n; 24; lay white in q seven now;  14 3 27 2 25 10 11 22 7 2 11 16 2 19 2 21 7 24 7 16 2 16 17 25
lwiq7p; 27; lay white in q seven please;  14 3 27 2 25 10 11 22 7 2 11 16 2 19 2 21 7 24 7 16 2 18 14 7 3 21 7
lwiq7s; 27; lay white in q seven please;  14 3 27 2 25 10 11 22 7 2 11 16 2 19 2 21 7 24 7 16 2 18 14 7 3 21 7
lwiq8a; 25; lay white in q eight soon;  14 3 27 2 25 10 11 22 7 2 11 16 2 19 2 7 11 9 10 22 2 21 17 17 16
lwiq8p; 27; lay white in q eight please;  14 3 27 2 25 10 11 22 7 2 11 16 2 19 2 7 11 9 10 22 2 18 14 7 3 21 7
lwiq8s; 27; lay white in q eight please;  14 3 27 2 25 10 11 22 7 2 11 16 2 19 2 7 11 9 10 22 2 18 14 7 3 21 7
lwiq9a; 24; lay white in q nine soon;  14 3 27 2 25 10 11 22 7 2 11 16 2 19 2 16 11 16 7 2 21 17 17 16
lwiq9p; 26; lay white in q nine please;  14 3 27 2 25 10 11 22 7 2 11 16 2 19 2 16 11 16 7 2 18 14 7 3 21 7
lwir1n; 22; lay white in r one now;  14 3 27 2 25 10 11 22 7 2 11 16 2 20 2 17 16 7 2 16 17 25
lwir1s; 22; lay white in r one now;  14 3 27 2 25 10 11 22 7 2 11 16 2 20 2 17 16 7 2 16 17 25
lwir2p; 25; lay white in r two please;  14 3 27 2 25 10 11 22 7 2 11 16 2 20 2 22 25 17 2 18 14 7 3 21 7
lwir2s; 25; lay white in r two please;  14 3 27 2 25 10 11 22 7 2 11 16 2 20 2 22 25 17 2 18 14 7 3 21 7
lwir3a; 23; lay white in r two soon;  14 3 27 2 25 10 11 22 7 2 11 16 2 20 2 22 25 17 2 21 17 17 16
lwir3p; 25; lay white in r two please;  14 3 27 2 25 10 11 22 7 2 11 16 2 20 2 22 25 17 2 18 14 7 3 21 7
lwir4a; 24; lay white in r four soon;  14 3 27 2 25 10 11 22 7 2 11 16 2 20 2 8 17 23 20 2 21 17 17 16
lwirza; 24; lay white in r zero soon;  14 3 27 2 25 10 11 22 7 2 11 16 2 20 2 28 7 20 17 2 21 17 17 16
lwirzn; 23; lay white in r zero now;  14 3 27 2 25 10 11 22 7 2 11 16 2 20 2 28 7 20 17 2 16 17 25
lwiu2n; 22; lay white in u two now;  14 3 27 2 25 10 11 22 7 2 11 16 2 23 2 22 25 17 2 16 17 25
lwiu3s; 22; lay white in u two now;  14 3 27 2 25 10 11 22 7 2 11 16 2 23 2 22 25 17 2 16 17 25
lwiu4p; 26; lay white in u four please;  14 3 27 2 25 10 11 22 7 2 11 16 2 23 2 8 17 23 20 2 18 14 7 3 21 7
lwiu5a; 24; lay white in u five soon;  14 3 27 2 25 10 11 22 7 2 11 16 2 23 2 8 11 24 7 2 21 17 17 16
lwix8n; 24; lay white in x eight now;  14 3 27 2 25 10 11 22 7 2 11 16 2 26 2 7 11 9 10 22 2 16 17 25
lwix9n; 23; lay white in x nine now;  14 3 27 2 25 10 11 22 7 2 11 16 2 26 2 16 11 16 7 2 16 17 25
lwix9s; 23; lay white in x nine now;  14 3 27 2 25 10 11 22 7 2 11 16 2 26 2 16 11 16 7 2 16 17 25
lwiy1a; 23; lay white in y one soon;  14 3 27 2 25 10 11 22 7 2 11 16 2 27 2 17 16 7 2 21 17 17 16
lwiy1n; 22; lay white in y one now;  14 3 27 2 25 10 11 22 7 2 11 16 2 27 2 17 16 7 2 16 17 25
lwiy1p; 25; lay white in y one please;  14 3 27 2 25 10 11 22 7 2 11 16 2 27 2 17 16 7 2 18 14 7 3 21 7
lwiy1s; 25; lay white in y one please;  14 3 27 2 25 10 11 22 7 2 11 16 2 27 2 17 16 7 2 18 14 7 3 21 7
lwiy2a; 23; lay white in y two soon;  14 3 27 2 25 10 11 22 7 2 11 16 2 27 2 22 25 17 2 21 17 17 16
lwiy2p; 25; lay white in y two please;  14 3 27 2 25 10 11 22 7 2 11 16 2 27 2 22 25 17 2 18 14 7 3 21 7
lwiy2s; 25; lay white in y two please;  14 3 27 2 25 10 11 22 7 2 11 16 2 27 2 22 25 17 2 18 14 7 3 21 7
lwiy3a; 23; lay white in y two soon;  14 3 27 2 25 10 11 22 7 2 11 16 2 27 2 22 25 17 2 21 17 17 16
lwiy3p; 25; lay white in y two please;  14 3 27 2 25 10 11 22 7 2 11 16 2 27 2 22 25 17 2 18 14 7 3 21 7
lwiy4a; 24; lay white in y four soon;  14 3 27 2 25 10 11 22 7 2 11 16 2 27 2 8 17 23 20 2 21 17 17 16
lwiy4n; 23; lay white in y four now;  14 3 27 2 25 10 11 22 7 2 11 16 2 27 2 8 17 23 20 2 16 17 25
lwiy5n; 23; lay white in y five now;  14 3 27 2 25 10 11 22 7 2 11 16 2 27 2 8 11 24 7 2 16 17 25
lwiy5s; 23; lay white in y five now;  14 3 27 2 25 10 11 22 7 2 11 16 2 27 2 8 11 24 7 2 16 17 25
lwiy6p; 25; lay white in y six please;  14 3 27 2 25 10 11 22 7 2 11 16 2 27 2 21 11 26 2 18 14 7 3 21 7
lwiy6s; 25; lay white in y six please;  14 3 27 2 25 10 11 22 7 2 11 16 2 27 2 21 11 26 2 18 14 7 3 21 7
lwiy7a; 25; lay white in y seven soon;  14 3 27 2 25 10 11 22 7 2 11 16 2 27 2 21 7 24 7 16 2 21 17 17 16
lwiy7p; 27; lay white in y seven please;  14 3 27 2 25 10 11 22 7 2 11 16 2 27 2 21 7 24 7 16 2 18 14 7 3 21 7
lwiy8a; 25; lay white in y eight soon;  14 3 27 2 25 10 11 22 7 2 11 16 2 27 2 7 11 9 10 22 2 21 17 17 16
lwiyzn; 23; lay white in y zero now;  14 3 27 2 25 10 11 22 7 2 11 16 2 27 2 28 7 20 17 2 16 17 25
lwiyzp; 26; lay white in y zero please;  14 3 27 2 25 10 11 22 7 2 11 16 2 27 2 28 7 20 17 2 18 14 7 3 21 7
lwiyzs; 26; lay white in y zero please;  14 3 27 2 25 10 11 22 7 2 11 16 2 27 2 28 7 20 17 2 18 14 7 3 21 7
lwwc2n; 24; lay white with c two now;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 5 2 22 25 17 2 16 17 25
lwwc3s; 24; lay white with c two now;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 5 2 22 25 17 2 16 17 25
lwwc4p; 28; lay white with c four please;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 5 2 8 17 23 20 2 18 14 7 3 21 7
lwwc5a; 26; lay white with c five soon;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 5 2 8 11 24 7 2 21 17 17 16
lwwe8n; 26; lay white with e eight now;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 7 2 7 11 9 10 22 2 16 17 25
lwwe9n; 25; lay white with e nine now;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 7 2 16 11 16 7 2 16 17 25
lwwe9s; 25; lay white with e nine now;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 7 2 16 11 16 7 2 16 17 25
lwwf1a; 25; lay white with f one soon;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 8 2 17 16 7 2 21 17 17 16
lwwf1n; 24; lay white with f one now;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 8 2 17 16 7 2 16 17 25
lwwf1p; 27; lay white with f one please;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 8 2 17 16 7 2 18 14 7 3 21 7
lwwf1s; 27; lay white with f one please;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 8 2 17 16 7 2 18 14 7 3 21 7
lwwf2a; 25; lay white with f two soon;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 8 2 22 25 17 2 21 17 17 16
lwwf2p; 27; lay white with f two please;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 8 2 22 25 17 2 18 14 7 3 21 7
lwwf2s; 27; lay white with f two please;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 8 2 22 25 17 2 18 14 7 3 21 7
lwwf3a; 25; lay white with f two soon;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 8 2 22 25 17 2 21 17 17 16
lwwf3p; 27; lay white with f two please;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 8 2 22 25 17 2 18 14 7 3 21 7
lwwf4a; 26; lay white with f four soon;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 8 2 8 17 23 20 2 21 17 17 16
lwwf4n; 25; lay white with f four now;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 8 2 8 17 23 20 2 16 17 25
lwwf5n; 25; lay white with f five now;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 8 2 8 11 24 7 2 16 17 25
lwwf5s; 25; lay white with f five now;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 8 2 8 11 24 7 2 16 17 25
lwwf6p; 27; lay white with f six please;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 8 2 21 11 26 2 18 14 7 3 21 7
lwwf6s; 27; lay white with f six please;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 8 2 21 11 26 2 18 14 7 3 21 7
lwwf7a; 27; lay white with f seven soon;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 8 2 21 7 24 7 16 2 21 17 17 16
lwwf7p; 29; lay white with f seven please;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 8 2 21 7 24 7 16 2 18 14 7 3 21 7
lwwf8a; 27; lay white with f eight soon;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 8 2 7 11 9 10 22 2 21 17 17 16
lwwfzn; 25; lay white with f zero now;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 8 2 28 7 20 17 2 16 17 25
lwwfzp; 28; lay white with f zero please;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 8 2 28 7 20 17 2 18 14 7 3 21 7
lwwfzs; 28; lay white with f zero please;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 8 2 28 7 20 17 2 18 14 7 3 21 7
lwwi6n; 24; lay white with i six now;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 11 2 21 11 26 2 16 17 25
lwwi7s; 26; lay white with i seven now;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 11 2 21 7 24 7 16 2 16 17 25
lwwi8p; 29; lay white with i eight please;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 11 2 7 11 9 10 22 2 18 14 7 3 21 7
lwwi9a; 26; lay white with i nine soon;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 11 2 16 11 16 7 2 21 17 17 16
lwwl2n; 24; lay white with l two now;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 14 2 22 25 17 2 16 17 25
lwwl3n; 24; lay white with l two now;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 14 2 22 25 17 2 16 17 25
lwwl3s; 24; lay white with l two now;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 14 2 22 25 17 2 16 17 25
lwwl4n; 25; lay white with l four now;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 14 2 8 17 23 20 2 16 17 25
lwwl4p; 28; lay white with l four please;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 14 2 8 17 23 20 2 18 14 7 3 21 7
lwwl4s; 28; lay white with l four please;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 14 2 8 17 23 20 2 18 14 7 3 21 7
lwwl5a; 26; lay white with l five soon;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 14 2 8 11 24 7 2 21 17 17 16
lwwl5n; 25; lay white with l five now;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 14 2 8 11 24 7 2 16 17 25
lwwl5p; 28; lay white with l five please;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 14 2 8 11 24 7 2 18 14 7 3 21 7
lwwl5s; 28; lay white with l five please;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 14 2 8 11 24 7 2 18 14 7 3 21 7
lwwl6a; 25; lay white with l six soon;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 14 2 21 11 26 2 21 17 17 16
lwwl6p; 27; lay white with l six please;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 14 2 21 11 26 2 18 14 7 3 21 7
lwwl6s; 27; lay white with l six please;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 14 2 21 11 26 2 18 14 7 3 21 7
lwwl7a; 27; lay white with l seven soon;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 14 2 21 7 24 7 16 2 21 17 17 16
lwwl7p; 29; lay white with l seven please;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 14 2 21 7 24 7 16 2 18 14 7 3 21 7
lwwl8a; 27; lay white with l eight soon;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 14 2 7 11 9 10 22 2 21 17 17 16
lwwl8n; 26; lay white with l eight now;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 14 2 7 11 9 10 22 2 16 17 25
lwwl9n; 25; lay white with l nine now;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 14 2 16 11 16 7 2 16 17 25
lwwl9s; 25; lay white with l nine now;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 14 2 16 11 16 7 2 16 17 25
lwwm1a; 25; lay white with m one soon;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 15 2 17 16 7 2 21 17 17 16
lwwm1p; 27; lay white with m one please;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 15 2 17 16 7 2 18 14 7 3 21 7
lwwm2a; 25; lay white with m two soon;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 15 2 22 25 17 2 21 17 17 16
lwwmzp; 28; lay white with m zero please;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 15 2 28 7 20 17 2 18 14 7 3 21 7
lwwmzs; 28; lay white with m zero please;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 15 2 28 7 20 17 2 18 14 7 3 21 7
lwwp1s; 27; lay white with p one please;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 18 2 17 16 7 2 18 14 7 3 21 7
lwwp2p; 27; lay white with p two please;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 18 2 22 25 17 2 18 14 7 3 21 7
lwwp3a; 25; lay white with p two soon;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 18 2 22 25 17 2 21 17 17 16
lwwpzn; 25; lay white with p zero now;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 18 2 28 7 20 17 2 16 17 25
lwwr6n; 24; lay white with r six now;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 20 2 21 11 26 2 16 17 25
lwwr7n; 26; lay white with r seven now;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 20 2 21 7 24 7 16 2 16 17 25
lwwr7s; 26; lay white with r seven now;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 20 2 21 7 24 7 16 2 16 17 25
lwwr8n; 26; lay white with r eight now;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 20 2 7 11 9 10 22 2 16 17 25
lwwr8p; 29; lay white with r eight please;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 20 2 7 11 9 10 22 2 18 14 7 3 21 7
lwwr8s; 29; lay white with r eight please;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 20 2 7 11 9 10 22 2 18 14 7 3 21 7
lwwr9a; 26; lay white with r nine soon;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 20 2 16 11 16 7 2 21 17 17 16
lwwr9n; 25; lay white with r nine now;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 20 2 16 11 16 7 2 16 17 25
lwwr9p; 28; lay white with r nine please;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 20 2 16 11 16 7 2 18 14 7 3 21 7
lwwr9s; 28; lay white with r nine please;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 20 2 16 11 16 7 2 18 14 7 3 21 7
lwws1a; 25; lay white with s one soon;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 21 2 17 16 7 2 21 17 17 16
lwws1p; 27; lay white with s one please;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 21 2 17 16 7 2 18 14 7 3 21 7
lwws2a; 25; lay white with s two soon;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 21 2 22 25 17 2 21 17 17 16
lwws2n; 24; lay white with s two now;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 21 2 22 25 17 2 16 17 25
lwws3n; 24; lay white with s two now;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 21 2 22 25 17 2 16 17 25
lwws3s; 24; lay white with s two now;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 21 2 22 25 17 2 16 17 25
lwws4p; 28; lay white with s four please;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 21 2 8 17 23 20 2 18 14 7 3 21 7
lwws4s; 28; lay white with s four please;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 21 2 8 17 23 20 2 18 14 7 3 21 7
lwws5a; 26; lay white with s five soon;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 21 2 8 11 24 7 2 21 17 17 16
lwws5p; 28; lay white with s five please;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 21 2 8 11 24 7 2 18 14 7 3 21 7
lwws6a; 25; lay white with s six soon;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 21 2 21 11 26 2 21 17 17 16
lwwsza; 26; lay white with s zero soon;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 21 2 28 7 20 17 2 21 17 17 16
lwwszp; 28; lay white with s zero please;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 21 2 28 7 20 17 2 18 14 7 3 21 7
lwwszs; 28; lay white with s zero please;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 21 2 28 7 20 17 2 18 14 7 3 21 7
lwwv4n; 25; lay white with v four now;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 24 2 8 17 23 20 2 16 17 25
lwwv5s; 25; lay white with v five now;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 24 2 8 11 24 7 2 16 17 25
lwwv6p; 27; lay white with v six please;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 24 2 21 11 26 2 18 14 7 3 21 7
lwwv7a; 27; lay white with v seven soon;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 24 2 21 7 24 7 16 2 21 17 17 16
lwwz1n; 24; lay white with z one now;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 28 2 17 16 7 2 16 17 25
lwwz1s; 24; lay white with z one now;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 28 2 17 16 7 2 16 17 25
lwwz2n; 24; lay white with z two now;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 28 2 22 25 17 2 16 17 25
lwwz2p; 27; lay white with z two please;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 28 2 22 25 17 2 18 14 7 3 21 7
lwwz2s; 27; lay white with z two please;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 28 2 22 25 17 2 18 14 7 3 21 7
lwwz3a; 25; lay white with z two soon;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 28 2 22 25 17 2 21 17 17 16
lwwz3n; 24; lay white with z two now;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 28 2 22 25 17 2 16 17 25
lwwz3p; 27; lay white with z two please;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 28 2 22 25 17 2 18 14 7 3 21 7
lwwz3s; 27; lay white with z two please;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 28 2 22 25 17 2 18 14 7 3 21 7
lwwz4a; 26; lay white with z four soon;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 28 2 8 17 23 20 2 21 17 17 16
lwwz4p; 28; lay white with z four please;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 28 2 8 17 23 20 2 18 14 7 3 21 7
lwwz4s; 28; lay white with z four please;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 28 2 8 17 23 20 2 18 14 7 3 21 7
lwwz5a; 26; lay white with z five soon;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 28 2 8 11 24 7 2 21 17 17 16
lwwz5p; 28; lay white with z five please;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 28 2 8 11 24 7 2 18 14 7 3 21 7
lwwz6a; 25; lay white with z six soon;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 28 2 21 11 26 2 21 17 17 16
lwwz6n; 24; lay white with z six now;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 28 2 21 11 26 2 16 17 25
lwwz7n; 26; lay white with z seven now;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 28 2 21 7 24 7 16 2 16 17 25
lwwz7s; 26; lay white with z seven now;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 28 2 21 7 24 7 16 2 16 17 25
lwwz8p; 29; lay white with z eight please;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 28 2 7 11 9 10 22 2 18 14 7 3 21 7
lwwz8s; 29; lay white with z eight please;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 28 2 7 11 9 10 22 2 18 14 7 3 21 7
lwwz9a; 26; lay white with z nine soon;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 28 2 16 11 16 7 2 21 17 17 16
lwwz9p; 28; lay white with z nine please;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 28 2 16 11 16 7 2 18 14 7 3 21 7
lwwzzn; 25; lay white with z zero now;  14 3 27 2 25 10 11 22 7 2 25 11 22 10 2 28 2 28 7 20 17 2 16 17 25
pbab2n; 23; place blue at b two now;  18 14 3 5 7 2 4 14 23 7 2 3 22 2 4 2 22 25 17 2 16 17 25
pbab3n; 23; place blue at b two now;  18 14 3 5 7 2 4 14 23 7 2 3 22 2 4 2 22 25 17 2 16 17 25
pbab3s; 23; place blue at b two now;  18 14 3 5 7 2 4 14 23 7 2 3 22 2 4 2 22 25 17 2 16 17 25
pbab4n; 24; place blue at b four now;  18 14 3 5 7 2 4 14 23 7 2 3 22 2 4 2 8 17 23 20 2 16 17 25
pbab4p; 27; place blue at b four please;  18 14 3 5 7 2 4 14 23 7 2 3 22 2 4 2 8 17 23 20 2 18 14 7 3 21 7
pbab4s; 27; place blue at b four please;  18 14 3 5 7 2 4 14 23 7 2 3 22 2 4 2 8 17 23 20 2 18 14 7 3 21 7
pbab5a; 25; place blue at b five soon;  18 14 3 5 7 2 4 14 23 7 2 3 22 2 4 2 8 11 24 7 2 21 17 17 16
pbab5n; 24; place blue at b five now;  18 14 3 5 7 2 4 14 23 7 2 3 22 2 4 2 8 11 24 7 2 16 17 25
pbab5p; 27; place blue at b five please;  18 14 3 5 7 2 4 14 23 7 2 3 22 2 4 2 8 11 24 7 2 18 14 7 3 21 7
pbab5s; 27; place blue at b five please;  18 14 3 5 7 2 4 14 23 7 2 3 22 2 4 2 8 11 24 7 2 18 14 7 3 21 7
pbab6a; 24; place blue at b six soon;  18 14 3 5 7 2 4 14 23 7 2 3 22 2 4 2 21 11 26 2 21 17 17 16
pbab6p; 26; place blue at b six please;  18 14 3 5 7 2 4 14 23 7 2 3 22 2 4 2 21 11 26 2 18 14 7 3 21 7
pbab6s; 26; place blue at b six please;  18 14 3 5 7 2 4 14 23 7 2 3 22 2 4 2 21 11 26 2 18 14 7 3 21 7
pbab7a; 26; place blue at b seven soon;  18 14 3 5 7 2 4 14 23 7 2 3 22 2 4 2 21 7 24 7 16 2 21 17 17 16
pbab7p; 28; place blue at b seven please;  18 14 3 5 7 2 4 14 23 7 2 3 22 2 4 2 21 7 24 7 16 2 18 14 7 3 21 7
pbab8a; 26; place blue at b eight soon;  18 14 3 5 7 2 4 14 23 7 2 3 22 2 4 2 7 11 9 10 22 2 21 17 17 16
pbab8n; 25; place blue at b eight now;  18 14 3 5 7 2 4 14 23 7 2 3 22 2 4 2 7 11 9 10 22 2 16 17 25
pbab9n; 24; place blue at b nine now;  18 14 3 5 7 2 4 14 23 7 2 3 22 2 4 2 16 11 16 7 2 16 17 25
pbab9s; 24; place blue at b nine now;  18 14 3 5 7 2 4 14 23 7 2 3 22 2 4 2 16 11 16 7 2 16 17 25
pbac1a; 24; place blue at c one soon;  18 14 3 5 7 2 4 14 23 7 2 3 22 2 5 2 17 16 7 2 21 17 17 16
pbac1p; 26; place blue at c one please;  18 14 3 5 7 2 4 14 23 7 2 3 22 2 5 2 17 16 7 2 18 14 7 3 21 7
pbac2a; 24; place blue at c two soon;  18 14 3 5 7 2 4 14 23 7 2 3 22 2 5 2 22 25 17 2 21 17 17 16
pbaczp; 27; place blue at c zero please;  18 14 3 5 7 2 4 14 23 7 2 3 22 2 5 2 28 7 20 17 2 18 14 7 3 21 7
pbaczs; 27; place blue at c zero please;  18 14 3 5 7 2 4 14 23 7 2 3 22 2 5 2 28 7 20 17 2 18 14 7 3 21 7
pbaf1s; 26; place blue at f one please;  18 14 3 5 7 2 4 14 23 7 2 3 22 2 8 2 17 16 7 2 18 14 7 3 21 7
pbaf2p; 26; place blue at f two please;  18 14 3 5 7 2 4 14 23 7 2 3 22 2 8 2 22 25 17 2 18 14 7 3 21 7
pbaf3a; 24; place blue at f two soon;  18 14 3 5 7 2 4 14 23 7 2 3 22 2 8 2 22 25 17 2 21 17 17 16
pbafzn; 24; place blue at f zero now;  18 14 3 5 7 2 4 14 23 7 2 3 22 2 8 2 28 7 20 17 2 16 17 25
pbah6n; 23; place blue at h six now;  18 14 3 5 7 2 4 14 23 7 2 3 22 2 10 2 21 11 26 2 16 17 25
pbah7n; 25; place blue at h seven now;  18 14 3 5 7 2 4 14 23 7 2 3 22 2 10 2 21 7 24 7 16 2 16 17 25
pbah7s; 25; place blue at h seven now;  18 14 3 5 7 2 4 14 23 7 2 3 22 2 10 2 21 7 24 7 16 2 16 17 25
